movie,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
b8b2da7a-90e9-4b5d-b810-0c3f996fb497,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52c42f7a-b292-439c-ad22-58e996635f80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bc8f66d6-d604-41d5-b405-8025ab44163f,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6e736660-c2a8-4874-9032-f5dc26e70e47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1c7f1c84-73b0-4f0e-a5aa-79def673b35d,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3b3e2a12-af68-4ecd-9a6a-fa754425e5d8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76aea8ef-2dc5-4356-82ef-8526a5396137,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
811e5b2b-1fbb-4fa5-b84f-c75c8d8bbacd,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6d1455ac-dd93-4cb5-a24a-7285b0dd37b4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
e4db6799-114f-4ad3-9ab0-93cfdb58a008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
bec19894-79f4-4a88-94d1-d7cdc52867e1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5d9eb6e7-dcb3-487e-b1e8-273acf856d31,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
f08fc8ca-c1ea-421e-a957-cca556db03e9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b647185c-f2b1-4d46-97d8-7fcfe771ae7c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2ed66825-ee4d-449e-a4e1-8ea4175da6e4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
e487ca09-f73a-455e-9546-21894a28be4d,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9ba785a3-3c9e-4336-b036-24fef722b7b0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
97a9cca8-b139-4700-a85f-91c5362a77cc,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35a0bdb8-7e02-4d7d-a190-e0252287f289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62eef7b1-f158-4440-8414-d7ca9ccacddb,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d81c67c3-8651-4f96-bf04-42c00a37b544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
155356c3-a848-45f5-bea0-6856c0768ad3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
f30bf0af-15b3-4d2c-8169-f2076c68c3c7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
eeaca7a2-10af-48c1-af3f-6868ef74bf02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4959169b-12ec-4e68-a5a5-d1aa135f780d,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6d72d0b5-7818-413c-a956-e66827cc9ea4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
89a86311-898e-43bf-9f15-0de8027d5252,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c02ce542-d5bd-4c17-96e9-fd42a98cf658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bdd378ee-6339-459b-88e0-50d6c6579f47,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
876c6d7a-f2e3-4410-a193-167a9f9aab2c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
642050f3-5769-4499-a52c-f6fda48400e5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2fb1ff4-4484-4fc9-9fdf-bb7879977bce,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
07be6ecd-f813-403f-bcff-e0935e0c1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46e74e32-dee5-410b-a8c2-0d541c22ee13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
014abcd5-b2d9-4ffb-b3e9-821f28e547f5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
e4a65766-d6f4-4bc8-93ba-6526ec9c50df,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4469b446-81bc-4c8f-9268-0858508d1806,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
bc797d19-eb2a-4a87-a549-59d3abf320a2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
114d0831-fa1b-4387-9711-e4aca3188fda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b5493de-0fa9-4bdc-a6fa-cfe337c31309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
e1d74af7-2283-4ed1-9f4a-6b1aea3b7935,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
bf34e5d8-9dcc-42e6-881f-0645946dcda7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a57b3b67-6b0c-45ee-b631-95ce91f6e6d2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3cc4a9b9-52ae-4886-aec0-4adddd0b386d,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fd6c6972-c20e-4fbd-8a77-c38b7acef1ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8030c55f-2c91-488a-a6d9-c74ea75e549a,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3e546b44-d330-41e2-b552-3b87fe2a4c8b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
86a7bc0a-329f-45a8-9d03-771cf885eee5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60eb2bb2-4030-4b6d-9519-a60fe1eda88b,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
c077171d-c732-436e-83f3-3b241800dd36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1823af22-e112-4292-9a4e-7d29b7381cbc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
aedcd02c-ac45-4a1b-8143-fc92146af2ab,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
97f2066f-9208-4e79-9ea3-ec9860071ee7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
c11ee3c4-c189-43dd-9135-d9df5253489c,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4464bb4e-8e6d-4dea-94fb-abed08cc48f8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8b2b1b8d-dfbf-413b-a30e-32b28b7e254a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ac37913d-682e-429b-b6e5-96dec65bccaa,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3bc77284-b8fe-422c-8776-24270efb7c9c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e92dd36f-c90f-4dde-9395-eeeb632ad4bf,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a8e74817-2cef-460b-b7a4-590ac71dcd6b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4c2e990-da04-4672-a9f0-2551ed9930f5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aed96e6b-8e5b-46bc-b20c-97f971869541,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9fc94651-2915-4a56-8428-6d647c88f975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
620486cc-c6d2-46d6-bf12-aec638ad2712,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b3e0c67d-a3d6-40f4-bd80-93b45e1a2e1c,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ce31f735-6104-4c49-99a0-98cf34f94442,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
db9fcb69-4894-4560-862c-0806e12aeaa7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9812916f-87d5-4c89-85cc-11d54379c0e5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02ad4fba-d65b-4c1b-a6e3-5f92b6d06cc3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
a1df1af8-a184-434d-b79a-2ac30b046f72,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ee06177a-679e-4991-a7ef-81b35fb019d4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b0b65a8d-5d2a-46a2-8acd-4fb8451d4258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4ac85068-c6ca-4d02-b786-cdf84907ebb2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30ad63a9-ec57-4cf3-902a-f2be21e96ae0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f4938eba-8a78-44e5-8aa3-f385b4bdbf77,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6a27fa56-4a59-4f73-971d-8150bca87215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9e1a227b-2618-4a1b-acac-0f00ee18a9fb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fd747bd7-0f5a-4553-ad86-aaf4e89a531f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6422ede2-0493-4b28-8f81-24e1cd1e5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
fb3e384b-7484-4c06-a623-2b6e576a46bd,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
408f43b1-e63f-45a6-8210-29d993d7298e,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e26369a-0111-4855-8bf5-8fbdefe128be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394f54aa-4d11-493a-a017-b3d0c3b3f6cf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d62c2186-04af-4d19-b151-127052046a30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232397c1-3855-44d3-bca3-0c5d97546a2c,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4fbf91e4-82fe-4a4b-b6a3-6548989a547a,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9139843c-2ab5-4f4e-a565-0b05623884c8,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
58ca719d-6cb3-4041-be69-f073a0d4ea49,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2b510fd3-00e0-40d1-b42f-2674c8830ef2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fc096bc-eeb9-44b1-bd94-fdec73292baf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a5e36141-4b07-4ee2-a355-1529d75aaa9a,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1c09dad5-d836-4ff8-a076-e6cf5df0b303,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31ad9a00-755b-41bb-9d8a-737a59675012,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8fc9432b-ebfc-4097-b1b8-55a013dd101f,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
fe1d3572-fb76-483e-a14d-76cc7b7159cb,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
bc35f596-745a-4cec-a93b-60d8ff20ed0a,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
e233d4a7-47d4-4055-b681-dc93c3f65594,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745b94b1-442d-4fe9-ba9d-d0bc7874de3d,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
d01e26f2-7d44-4875-a2b8-a3cd5c55860e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f1d40f50-4dfe-4e07-a080-dfb437f3a09d,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335f8817-bbb8-46cf-a374-4a92201b70e4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4bb5f29f-e211-41fe-b969-8ff9b1bee72e,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
78d0a3c5-c4e7-4dae-87d0-c1e699814af0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
bf92e9ae-7759-41df-9a1e-40199d66eabd,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
b97aced7-f532-48a7-8815-8841f56e984b,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8e3268ab-aed7-461b-b593-66352eb81b92,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16b8cf29-b538-4a96-bb09-bc98476e0169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
08a26a2a-2a13-4281-aa5d-f3ef530a9bf0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
227dbf78-77da-4b4d-93b4-e4863749643a,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17378886-99d7-4f1a-8430-ffce7b3c34c0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92bbc3de-420c-4d9a-b1d7-99b9e3b2e89d,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
94c38dca-5cb6-4e7c-8164-2df65cc4b60e,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9bc9dadc-ac82-4de6-a3a4-0de24fbf58cb,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
48f23426-f69b-4805-ad9d-450ef70ea97a,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
a7aa1f92-4b88-4206-8177-54b026f3de22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69259373-5c0d-4bee-afe4-091128e31153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4845e1a-a03d-40d6-a59e-c7925baaa9bc,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9ba6ebde-33b3-4644-a19a-7042dbbce9cd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
e8337b45-d55c-4c90-8a6a-4b73b28eca2a,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dbdace13-96a8-494d-9827-d334aad91c73,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
77b3377c-a982-492e-95d9-cb86f8729582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8c460407-2946-4635-b2c5-1639fa863c22,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
01d04eb3-7a32-4877-abcf-13c7f13d5982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbe4b623-e88a-4aed-be69-675b5825e076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55e5ae2d-6ec0-4fbe-a729-bbe9b774b80d,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6312df2a-c2f0-4021-b21b-3a8f4dacda9d,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
fa560080-65d1-4bdb-97ff-f83da3fae286,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
815cc72f-2cd5-4692-916e-f6e3eef729c6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9439b351-b558-498f-81bc-d74bfb9d039d,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31db6ece-3918-487e-b0ac-e96d2ce1182f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2ea2417c-0f27-46c5-a53d-7ea4a66176bd,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
51632468-4d1d-4a77-b62c-440449b89615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5f89aea6-5e97-438f-80ed-a52654a24001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
c09853bf-886d-41ac-98dd-a6702d8ea284,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25e49e54-2fb0-4674-b1ee-b57b4a0ef75e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572895d-304a-4e44-8d95-b8780623e767,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
835bc919-fcd4-41ba-b5d4-634c1f19dcbd,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7f62e97b-3dca-474b-8ca9-fa5789673527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9d76e854-5a53-40a9-94ef-5a3fb4907d2e,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21e1b0e4-f3f6-4e52-bd55-75f66995b84d,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
63cd9400-f5bb-4c1b-b289-83e68e90a315,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e2ba9857-a374-4f93-a66a-2870c670ce51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
c9b22ed2-b409-49ac-a162-efc205c5ccd9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a3b8e38a-a427-46f3-9a0d-8a222bedaee8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
eeef2b65-4517-4d30-b244-b67089e54760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9b61e3c4-88c7-44ee-9a0a-313401ca8e8a,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2065ede4-7324-47d4-a753-be1ea5b421cd,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45a2e140-b204-455f-b07a-c80a5417d673,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
aae7da67-4639-404d-bc41-fe096451ec4e,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
02c6f459-eb49-4c3f-8c91-062a89b8af3e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
540d4fe9-b4b1-4d68-95e8-8be83df8323e,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27947b0c-6cab-4091-aba3-6c6f3eba4aa4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58c6f7fb-9ef1-4c91-a0d0-b50712533695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
982a995a-b5b7-41b0-8c7e-f466c1000a96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
acc5f4be-81d1-4118-bdb8-ebd70fc8d0f4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b1697fba-7928-46ba-a61f-148dd5b9b834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2127f930-30f3-49ac-9b07-9b9b812f4624,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
03fc81e9-a8cd-4336-a658-4dbf33ddb247,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
e2c13c10-9827-4f90-8a0f-9d5a7fc89477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b1639f4e-e5f8-41a0-9d34-baee0c2e0886,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
93fceacc-6b0c-4937-8840-f639c9d8d55b,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
c85190b1-16d1-40ff-8440-ea77f46b1f0c,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
d5acbcfa-d0a3-4c73-bc54-0f8f3808513f,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
629f53aa-af81-44d0-9d90-e963bd0a8cde,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9686d78a-a289-485d-80d3-c8864e597cc0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92dcc86b-8621-4ce1-8810-ada152bc11af,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0b59a4eb-4e2b-495f-a066-2b4d9bb67ef3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e3c2f1b7-e161-4f58-a511-101cef85873d,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
edeb935e-c50f-49ff-ac5f-f4f7bd532bb3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2b2fa6e1-2ad1-4530-bdc0-750bff00f063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8a2ebc88-62b5-480b-aded-781b651b21d7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8285dd3d-f43a-4438-883c-72b431a81f48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9614ba0f-5b45-4770-bb88-bad5372b64b2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7ad4b261-0641-479a-9e28-c9c1dba9b3b3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11ca0bd0-174d-449b-ba4e-826561b26c13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03af1205-2adf-440f-9462-7faa884bde8b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6f03c2ab-a45b-4f50-bb3d-a1dfe47d8b4c,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8b7f7130-e774-450b-bfe6-6ef8027e1f27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3f7de09b-61a2-4364-9941-f8c97a88b76b,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4ddfeb01-1991-4334-8684-d58b6a21de49,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3391361e-f41f-4f5a-a370-1952c762ef58,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3dbde698-9497-41da-be64-5822aec061eb,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286a3f2-10d7-4af1-b497-93a8cb6c785d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bbd417c1-f4c9-49ab-a3b6-0b8dcc27e44d,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a5f94888-b1cc-4f2d-98f0-1e0909524a64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75245a63-539c-4408-a7e6-7d36180bea2d,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d1d502e4-6708-45cf-a73d-0622c740b28c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
777a5c35-182c-4042-8c98-1e08daf1a4e7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
df1e35c9-b9e5-4d54-892b-f40c6cb736ab,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a5d81f30-040d-4376-adb4-4db49af97e4a,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
cfbfb138-40ea-4897-b214-7e0379b42a25,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82d67e7a-c0c1-4cbc-a621-985f56e19c0d,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d47cd594-a585-46c4-9c58-a2e3038fbe2f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a2d13cc1-323a-4b6c-9d5d-c563e034c02c,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8b162127-f919-4297-aec6-0c937bdf210a,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
be1343cc-73d1-4235-b422-320bf7ef9d53,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
a4e244ac-266d-47fe-b57f-6058bbf0bbc8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a71be011-378c-492b-8deb-efd12da4a919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
08c6403f-46a9-461c-b573-2bd47f66e51b,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ab079f50-60f2-42c1-bc82-50815aeaad22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
afbdf410-3251-43e5-b7a1-b2ecceedf806,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c9204ae-d9dc-44c4-9614-52838d9b4c43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e112ac9e-bc50-4489-8201-e558f5bc29e4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2e88fc3a-d1d3-4f91-b632-db94158ccfe2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74afe558-be5c-404f-95b7-fc027f3cb7c2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
066fdeea-54e2-42e3-b1df-3635ab406f21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
99622708-4476-4269-b886-532dee011bbb,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a2d12c71-f725-48be-85c5-56a8f26da627,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2d6b319f-aa67-45b9-b391-0381a169076e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4dc34011-7c1b-4b87-b5f3-19bd278b5c1d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e226cda8-2a98-4878-a079-8c90f308fd16,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5e277a02-6cc3-42eb-a780-f6f693530b47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9c14d9eb-5b2a-4dfe-b109-ee03df36e6f4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
